,Name,Platform,Year,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Sales_sum
12255,Sly 3: Honor Among Thieves,PS2,2005,Platform,0.69,0.03,0.0,0.11,0.83
12256,Sly Cooper and the Thievius Raccoonus,PS2,2002,Platform,1.03,0.14,0.0,0.04,1.21
12257,Sly Cooper: Thieves in Time,PS3,2013,Platform,0.35,0.13,0.0,0.08,0.5599999999999999
12258,Sly Cooper: Thieves in Time,PSV,2013,Platform,0.16,0.06,0.0,0.05,0.27
12259,Small Soldiers,PS,1998,Platform,0.34,0.23,0.0,0.04,0.6100000000000001
12260,Smart Bomb,PSP,2005,Puzzle,0.07,0.0,0.0,0.01,0.08
12261,Smart Boy's Gameroom,DS,2007,Misc,0.12,0.0,0.0,0.01,0.13
12262,Smart Boy's Toys Club,DS,2008,Misc,0.06,0.0,0.0,0.0,0.06
12263,Smart Boy's Winter Wonderland,DS,2008,Misc,0.01,0.0,0.0,0.0,0.01
12264,Smart Girl's Party Game,DS,2008,Misc,0.31,0.0,0.0,0.02,0.33
12265,Smart Girl's Playhouse,DS,2007,Misc,0.24,0.0,0.0,0.02,0.26
12266,Smart Girl's Winter Wonderland,DS,2008,Misc,0.03,0.0,0.0,0.0,0.03
12267,Smart Kid's Mega Game Mix,DS,2009,Misc,0.01,0.0,0.0,0.0,0.01
12268,Smart Kid's Party Fun Pak,DS,2008,Misc,0.05,0.0,0.0,0.0,0.05
12269,Smarty Pants,Wii,2007,Misc,0.53,0.76,0.0,0.16,1.45
12270,Smash Cars,PS2,2003,Racing,0.06,0.04,0.0,0.01,0.11
12271,Smash Court Tennis 3,PSP,2007,Sports,0.01,0.01,0.01,0.01,0.04
12272,Smash Court Tennis 3,X360,2007,Sports,0.08,0.02,0.0,0.01,0.11
12273,Smash Court Tennis Pro Tournament,PS2,2002,Sports,0.08,0.07,0.0,0.02,0.17
12274,Smash Court Tennis Pro Tournament 2,PS2,2004,Sports,0.06,0.05,0.0,0.02,0.13
12275,Smashing Drive,GBA,2004,Racing,0.02,0.01,0.0,0.0,0.03
12276,Smashing Drive,XB,2002,Racing,0.03,0.01,0.0,0.0,0.04
12277,Smile PreCure! Let's Go! Marchen World,3DS,2012,Action,0.0,0.0,0.06,0.0,0.06
12278,Smiley World: Island Challenge,DS,2009,Puzzle,0.01,0.0,0.0,0.0,0.01
12279,Smuggler's Run,GBA,2002,Racing,0.01,0.0,0.0,0.0,0.01
12280,Smuggler's Run,PS2,2000,Racing,0.77,0.6,0.0,0.2,1.57
12281,Smuggler's Run: Warzones,GC,2002,Misc,0.06,0.02,0.0,0.0,0.08
12282,Smurf: Rescue In Gargamel's Castle,2600,1981,Action,0.55,0.03,0.0,0.01,0.5900000000000001
12283,Sneakers,XB,2002,Puzzle,0.07,0.02,0.0,0.0,0.09000000000000001
12284,Sniper Elite,PC,2005,Shooter,0.0,0.01,0.0,0.0,0.01
12285,Sniper Elite,PS2,2005,Shooter,0.1,0.07,0.0,0.02,0.19
12286,Sniper Elite,Wii,2010,Shooter,0.08,0.03,0.0,0.01,0.12
12287,Sniper Elite,XB,2005,Shooter,0.07,0.02,0.0,0.0,0.09000000000000001
12288,Sniper Elite 3,PS3,2014,Shooter,0.1,0.15,0.0,0.06,0.31
12289,Sniper Elite 3,PS4,2014,Shooter,0.22,0.33,0.0,0.13,0.68
12290,Sniper Elite 3,X360,2014,Shooter,0.16,0.14,0.0,0.03,0.33000000000000007
12291,Sniper Elite 3,XOne,2014,Shooter,0.19,0.11,0.0,0.03,0.32999999999999996
12292,Sniper Elite V2,PS3,2012,Shooter,0.38,0.39,0.06,0.15,0.9800000000000001
12293,Sniper Elite V2,WiiU,2013,Shooter,0.0,0.02,0.0,0.0,0.02
12294,Sniper Elite V2,X360,2012,Shooter,0.46,0.29,0.02,0.07,0.8400000000000001
12295,Sniper: Art of Victory,PC,2008,Shooter,0.0,0.45,0.0,0.03,0.48
12296,Sniper: Ghost Warrior,PC,2010,Shooter,0.0,0.13,0.0,0.03,0.16
12297,Sniper: Ghost Warrior,PS3,2011,Shooter,0.26,0.36,0.04,0.14,0.8
12298,Sniper: Ghost Warrior,X360,2010,Shooter,0.54,0.51,0.0,0.12,1.17
12299,Sniper: Ghost Warrior 2,PC,2013,Shooter,0.02,0.05,0.0,0.01,0.08
12300,Sniper: Ghost Warrior 2,PS3,2013,Shooter,0.05,0.19,0.03,0.07,0.34
12301,Sniper: Ghost Warrior 2,X360,2013,Shooter,0.06,0.13,0.0,0.02,0.21
12302,SnoCross Championship Racing,PS,1999,Racing,0.52,0.35,0.0,0.06,0.9299999999999999
12303,Snood,GBA,2001,Puzzle,0.09,0.03,0.0,0.0,0.12
12304,Snood 2: On Vacation,DS,2005,Puzzle,0.09,0.0,0.0,0.01,0.09999999999999999
12305,Snood 2: On Vacation,GBA,2005,Puzzle,0.01,0.0,0.0,0.0,0.01
12306,Snoopy vs the Red Baron,PSP,2006,Adventure,0.04,0.0,0.0,0.0,0.04
12307,Snow Portable,PSP,2007,Adventure,0.0,0.0,0.02,0.0,0.02
12308,Snowboard Kids,N64,1996,Sports,0.16,0.04,0.0,0.0,0.2
12309,Snowboard Kids 2,N64,1999,Sports,0.09,0.02,0.0,0.0,0.11
12310,Snowboarding,PS,2000,Sports,0.16,0.11,0.0,0.02,0.29000000000000004
12311,So Blonde,PC,2008,Adventure,0.0,0.02,0.0,0.0,0.02
12312,So-Ra-No-Wo-To: Otome no Gojuusou,PSP,2010,Adventure,0.0,0.0,0.02,0.0,0.02
12313,Soccer,NES,1985,Sports,0.18,0.23,1.53,0.02,1.96
12314,Soccer Tsuku 2002: J-League Pro Soccer Club o Tsukurou!,PS2,2002,Sports,0.0,0.0,0.55,0.0,0.55
12315,Soccer Tsuku DS: World Challenge 2010,DS,2010,Sports,0.0,0.0,0.13,0.0,0.13
12316,Soccer Tsuku Tokudai Gou: J-League Pro Soccer Club o Tsukurou,DC,2000,Sports,0.0,0.0,0.18,0.0,0.18
12317,Soccer Tsuku: Pro Soccer Club o Tsukurou!,PS3,2013,Sports,0.0,0.0,0.13,0.0,0.13
12318,Soccer Tsuku: Pro Soccer Club o Tsukurou!,PSV,2013,Sports,0.0,0.0,0.07,0.0,0.07
12319,Sokukoku no Kusabi: Hiiro no Kakera 3 Portable,PSP,2010,Adventure,0.0,0.0,0.03,0.0,0.03
12320,Sol Trigger,PSP,2012,Role-Playing,0.0,0.0,0.1,0.0,0.1
12321,SolarStriker,GB,1989,Shooter,0.4,0.39,0.36,0.04,1.19
12322,Solaris,2600,1986,Shooter,0.35,0.02,0.0,0.0,0.37
12323,Solatorobo: Red the Hunter,DS,2010,Role-Playing,0.08,0.04,0.07,0.01,0.2
12324,Soldier of Fortune II: Double Helix,XB,2003,Shooter,0.17,0.05,0.0,0.01,0.23000000000000004
12325,Soldier of Fortune: Gold Edition,PS2,2001,Shooter,0.27,0.21,0.0,0.07,0.55
12326,Soldier of Fortune: Payback,PS3,2007,Shooter,0.12,0.02,0.0,0.01,0.15
12327,Soldier of Fortune: Payback,X360,2007,Shooter,0.18,0.01,0.0,0.01,0.2
12328,Solitaire & Mahjong,Wii,2009,Puzzle,0.11,0.0,0.0,0.01,0.12
12329,Solitaire Overload,DS,2007,Misc,0.39,0.0,0.0,0.03,0.42000000000000004
12330,Solitaire Overload Plus,DS,2010,Misc,0.16,0.0,0.0,0.01,0.17
12331,Soma Bringer,DS,2008,Role-Playing,0.0,0.0,0.11,0.0,0.11
12332,Song of the Deep,PC,2016,Action,0.02,0.0,0.0,0.0,0.02
12333,Song of the Deep,PS4,2016,Action,0.05,0.0,0.0,0.01,0.060000000000000005
12334,Song of the Deep,XOne,2016,Action,0.03,0.0,0.0,0.0,0.03
12335,SoniPro,3DS,2014,Adventure,0.0,0.0,0.01,0.0,0.01
12336,Sonic & All-Stars Racing Transformed,3DS,2012,Racing,0.12,0.15,0.0,0.02,0.29000000000000004
12337,Sonic & All-Stars Racing Transformed,PC,2013,Racing,0.0,0.01,0.0,0.0,0.01
12338,Sonic & All-Stars Racing Transformed,PS3,2012,Racing,0.08,0.33,0.01,0.11,0.53
12339,Sonic & All-Stars Racing Transformed,PSV,2012,Racing,0.12,0.25,0.0,0.11,0.48
12340,Sonic & All-Stars Racing Transformed,WiiU,2012,Racing,0.2,0.27,0.02,0.05,0.54
12341,Sonic & All-Stars Racing Transformed,X360,2012,Racing,0.2,0.37,0.0,0.06,0.6300000000000001
12342,Sonic & Knuckles,GEN,1994,Platform,1.24,0.43,0.03,0.12,1.8199999999999998
12343,Sonic & SEGA All-Stars Racing with Banjo-Kazooie,X360,2010,Racing,0.37,0.35,0.0,0.07,0.79
12344,Sonic & Sega All-Stars Racing,DS,2010,Racing,0.44,0.54,0.0,0.11,1.09
12345,Sonic & Sega All-Stars Racing,PS3,2010,Racing,0.36,0.46,0.0,0.17,0.9900000000000001
12346,Sonic & Sega All-Stars Racing,Wii,2010,Racing,0.65,0.71,0.0,0.15,1.5099999999999998
12347,Sonic Advance,GBA,2001,Platform,1.19,0.71,0.22,0.13,2.25
12348,Sonic Advance & Sonic Pinball Party Combo Pack,GBA,2005,Misc,0.1,0.04,0.0,0.0,0.14
12349,Sonic Advance 2,GBA,2002,Platform,0.93,0.59,0.21,0.07,1.8
12350,Sonic Advance 3,GBA,2004,Platform,0.74,0.52,0.08,0.06,1.4000000000000001
12351,Sonic Adventure,DC,1998,Platform,1.26,0.61,0.46,0.08,2.41
12352,Sonic Adventure 2,DC,2001,Platform,0.0,0.0,0.12,0.0,0.12
12353,Sonic Adventure 2 Battle,GC,2001,Platform,1.7,0.59,0.21,0.07,2.57
12354,Sonic Adventure DX: Director's Cut,GC,2003,Platform,0.87,0.3,0.06,0.03,1.26
12355,Sonic Boom: Fire & Ice,3DS,2016,Platform,0.03,0.0,0.0,0.0,0.03
12356,Sonic Boom: Rise of Lyric,WiiU,2014,Action,0.21,0.09,0.0,0.03,0.32999999999999996
12357,Sonic Boom: Shattered Crystal,3DS,2014,Action,0.17,0.09,0.0,0.03,0.29000000000000004
12358,Sonic CD,SCD,1993,Platform,1.0,0.36,0.09,0.05,1.5
12359,Sonic Chronicles: The Dark Brotherhood,DS,2008,Role-Playing,0.51,0.29,0.01,0.09,0.9
12360,Sonic Classic Collection,DS,2010,Platform,0.99,0.8,0.0,0.18,1.97
12361,Sonic Colors,DS,2010,Platform,0.74,0.5,0.01,0.13,1.38
12362,Sonic Colors,Wii,2010,Platform,0.96,0.61,0.01,0.16,1.7399999999999998
12363,Sonic Free Riders,X360,2010,Racing,0.74,0.26,0.0,0.09,1.09
12364,Sonic Generations,3DS,2011,Platform,0.44,0.46,0.01,0.09,1.0
12365,Sonic Generations,PC,2011,Platform,0.02,0.07,0.0,0.02,0.11000000000000001
12366,Sonic Generations,PS3,2011,Platform,0.6,0.73,0.02,0.28,1.6300000000000001
12367,Sonic Generations,X360,2011,Platform,0.71,0.57,0.0,0.14,1.42
12368,Sonic Heroes,GC,2003,Platform,1.05,0.44,0.06,0.04,1.59
12369,Sonic Heroes,PS2,2003,Platform,1.04,1.37,0.06,0.49,2.96
12370,Sonic Heroes,XB,2003,Platform,0.41,0.43,0.01,0.05,0.9
12371,Sonic Jam,SAT,1997,Platform,0.0,0.0,0.12,0.0,0.12
12372,Sonic Lost World,3DS,2013,Platform,0.24,0.15,0.07,0.03,0.49
12373,Sonic Lost World,WiiU,2013,Platform,0.24,0.12,0.01,0.03,0.4
12374,Sonic Mega Collection,GC,2002,Misc,1.47,0.48,0.05,0.06,2.06
12375,Sonic Mega Collection Plus,PS2,2004,Misc,1.54,1.14,0.0,0.22,2.9
12376,Sonic Mega Collection Plus,XB,2004,Misc,0.61,0.26,0.0,0.04,0.91
12377,Sonic PC Collection,PC,2009,Misc,0.0,0.04,0.0,0.01,0.05
12378,Sonic Riders,GC,2006,Racing,0.71,0.18,0.0,0.03,0.9199999999999999
12379,Sonic Riders,PS2,2006,Racing,0.42,0.02,0.0,0.07,0.51
12380,Sonic Riders,XB,2006,Racing,0.1,0.03,0.0,0.0,0.13
12381,Sonic Riders: Zero Gravity,PS2,2008,Racing,0.09,0.07,0.0,0.02,0.18
12382,Sonic Riders: Zero Gravity,Wii,2008,Racing,0.5,0.32,0.02,0.1,0.9400000000000001
12383,Sonic Rivals,PSP,2006,Racing,0.73,0.42,0.0,0.28,1.43
12384,Sonic Rivals 2,PSP,2007,Racing,0.44,0.69,0.0,0.39,1.52
12385,Sonic Rush,DS,2005,Platform,1.22,1.57,0.06,0.29,3.14
12386,Sonic Rush Adventure,DS,2007,Platform,0.54,0.49,0.01,0.12,1.1600000000000001
12387,Sonic Unleashed,PS2,2008,Platform,0.37,0.04,0.0,0.36,0.77
12388,Sonic Unleashed,PS3,2008,Platform,0.56,0.33,0.01,0.14,1.04
12389,Sonic Unleashed,Wii,2008,Platform,1.28,0.68,0.02,0.21,2.19
12390,Sonic Unleashed,X360,2008,Platform,0.54,0.33,0.0,0.09,0.9600000000000001
12391,Sonic X: Game Boy Advance Video Volume 1,GBA,2004,Misc,0.19,0.07,0.0,0.0,0.26
12392,Sonic and the Black Knight,Wii,2009,Platform,0.69,0.35,0.01,0.11,1.1600000000000001
12393,Sonic and the Secret Rings,Wii,2007,Platform,1.24,1.2,0.04,0.3,2.78
12394,Sonic the Hedgehog,GEN,1991,Platform,3.03,0.91,0.26,0.13,4.33
12395,Sonic the Hedgehog,PS3,2006,Platform,0.41,0.07,0.04,0.66,1.1800000000000002
12396,Sonic the Hedgehog,X360,2006,Platform,0.44,0.49,0.0,0.11,1.04
12397,Sonic the Hedgehog 2,GEN,1992,Platform,4.47,1.2,0.16,0.19,6.0200000000000005
12398,Sonic the Hedgehog 2 (8-bit),GG,1992,Platform,0.0,0.0,0.04,0.0,0.04
12399,Sonic the Hedgehog 3,GEN,1994,Platform,1.02,0.47,0.2,0.07,1.76
12400,Sonic's Ultimate Genesis Collection,PS3,2009,Misc,1.34,0.62,0.0,0.31,2.27
12401,Sonic's Ultimate Genesis Collection,X360,2009,Misc,0.85,0.46,0.0,0.13,1.44
12402,Sonny with a Chance,DS,2010,Action,0.12,0.02,0.0,0.01,0.15
12403,Sony Computer Science Kenkyuujo Mogi Kenichirou Hakase Kanshuu: Nou ni Kaikan Aha Taiken!,PSP,2006,Misc,0.0,0.0,0.07,0.0,0.07
12404,Sora no Otoshimono Forte: Dreamy Season,DS,2011,Adventure,0.0,0.0,0.02,0.0,0.02
12405,Sora no Otoshimono: DokiDoki Summer Vacation,PSP,2010,Adventure,0.0,0.0,0.01,0.0,0.01
12406,Sorcery,PS3,2012,Action,0.14,0.12,0.0,0.05,0.31
12407,Sorcery Saga: The Curse of the Great Curry God,PSV,2013,Role-Playing,0.0,0.0,0.03,0.0,0.03
12408,Sorry! / Aggravation / Scrabble Junior,GBA,2005,Misc,0.18,0.07,0.0,0.0,0.25
12409,Soshite Kono Uchuu ni Kirameku Kimi no Shi XXX,PS2,2007,Adventure,0.0,0.0,0.01,0.0,0.01
12410,Sotsugyou Crossworld,PS,1996,Simulation,0.0,0.0,0.08,0.01,0.09
12411,Sotsugyou II: Neo Generation,PS,1995,Simulation,0.0,0.0,0.04,0.0,0.04
12412,Sotsugyou II: Neo Generation Special,3DO,1995,Simulation,0.0,0.0,0.02,0.0,0.02
12413,Soukaigi,PS,1998,Role-Playing,0.0,0.0,0.13,0.01,0.14
12414,Soukoku no Kusabi: Hiiro no Kakera 3 - Ashita e no Tobira,PSP,2012,Action,0.0,0.0,0.02,0.0,0.02
12415,Soul Bubbles,DS,2008,Puzzle,0.05,0.02,0.0,0.01,0.08
12416,Soul Eater: Battle Resonance,PSP,2009,Action,0.0,0.0,0.03,0.0,0.03
12417,Soul Eater: Monotone Princess,Wii,2008,Action,0.0,0.0,0.02,0.0,0.02
12418,Soul Eater: Plot of Medusa,DS,2008,Action,0.0,0.0,0.05,0.0,0.05
12419,Soul Edge,PS,1996,Fighting,0.61,0.41,0.46,0.1,1.58
12420,Soul Nomad & the World Eaters,PS2,2007,Role-Playing,0.14,0.11,0.0,0.04,0.29
12421,Soul Reaver 2,PS2,2001,Action,0.27,0.21,0.0,0.07,0.55
12422,Soul Sacrifice,PSV,2013,Role-Playing,0.18,0.09,0.22,0.06,0.55
12423,Soul Sacrifice Delta,PSV,2014,Action,0.01,0.12,0.12,0.04,0.29
12424,SoulCalibur,DC,1999,Fighting,0.0,0.0,0.34,0.0,0.34
12425,SoulCalibur II,GC,2003,Fighting,0.99,0.32,0.11,0.08,1.5000000000000002
12426,SoulCalibur II,PS2,2003,Fighting,1.06,0.62,0.13,0.25,2.06
12427,SoulCalibur II,XB,2003,Fighting,0.78,0.18,0.03,0.0,0.99
12428,SoulCalibur III,PS2,2005,Fighting,0.74,0.15,0.13,0.05,1.07
12429,SoulCalibur IV,PS3,2008,Fighting,0.72,0.41,0.14,0.2,1.47
12430,SoulCalibur IV,X360,2008,Fighting,0.92,0.44,0.07,0.15,1.58
12431,SoulCalibur Legends,Wii,2007,Action,0.16,0.01,0.0,0.01,0.18000000000000002
12432,SoulCalibur Legends (JP sales),Wii,2007,Action,0.0,0.0,0.01,0.0,0.01
12433,SoulCalibur V,PS3,2012,Fighting,0.35,0.24,0.07,0.1,0.7599999999999999
12434,SoulCalibur V,X360,2012,Fighting,0.39,0.14,0.02,0.04,0.5900000000000001
12435,SoulCalibur: Broken Destiny,PSP,2009,Fighting,0.12,0.2,0.07,0.12,0.51
12436,SoulLink Extension,PS2,2006,Adventure,0.0,0.0,0.01,0.0,0.01
12437,Sound Novel Evolution 1: Otogirisou Sosei-Hen,PS,1999,Adventure,0.0,0.0,0.16,0.01,0.17
12438,Sound Novel Machi,SAT,1998,Adventure,0.0,0.0,0.09,0.0,0.09
12439,Sound Novel Tsukuru,SNES,1996,Misc,0.0,0.0,0.08,0.0,0.08
12440,Sousaku Alice to Oujisama!,3DS,2015,Simulation,0.0,0.0,0.01,0.0,0.01
12441,South Park,N64,1998,Shooter,0.9,0.23,0.0,0.02,1.1500000000000001
12442,South Park,PS,1998,Shooter,0.39,0.27,0.0,0.05,0.7100000000000001
12443,South Park Rally,N64,2000,Racing,0.16,0.04,0.0,0.0,0.2
12444,South Park Rally,PS,1998,Racing,0.2,0.13,0.0,0.02,0.35000000000000003
12445,South Park: Chef's Luv Shack,N64,1999,Misc,0.19,0.05,0.0,0.0,0.24
12446,South Park: Chef's Luv Shack,PS,1998,Misc,0.17,0.12,0.0,0.02,0.31000000000000005
12447,South Park: The Stick of Truth,PC,2014,Role-Playing,0.07,0.1,0.0,0.02,0.19
12448,South Park: The Stick of Truth,PS3,2014,Role-Playing,0.42,0.38,0.0,0.17,0.9700000000000001
12449,South Park: The Stick of Truth,X360,2014,Role-Playing,0.57,0.3,0.0,0.08,0.9499999999999998
12450,Soviet Strike,PS,1996,Simulation,0.65,0.44,0.0,0.08,1.1700000000000002
12451,Space Battleship Yamato: Harukanaru Hoshi Iscandar,PS,1999,Strategy,0.0,0.0,0.16,0.01,0.17
12452,Space Bust-A-Move,DS,2008,Puzzle,0.1,0.02,0.0,0.01,0.13
12453,Space Camp,DS,2009,Action,0.14,0.0,0.0,0.01,0.15000000000000002
12454,Space Camp,Wii,2009,Action,0.12,0.0,0.0,0.01,0.13
12455,Space Channel 5 Special Edition,PS2,2003,Misc,0.04,0.03,0.0,0.01,0.08
12456,Space Channel 5: Ulala's Cosmic Attack,GBA,2002,Misc,0.01,0.0,0.0,0.0,0.01
12457,Space Chimps,DS,2008,Platform,0.05,0.0,0.0,0.0,0.05
12458,Space Chimps,PS2,2008,Platform,0.06,0.05,0.0,0.02,0.13
12459,Space Chimps,Wii,2008,Platform,0.08,0.0,0.0,0.01,0.09
12460,Space Chimps,X360,2008,Platform,0.1,0.0,0.0,0.01,0.11
12461,Space Griffon VF-9,PS,1995,Role-Playing,0.02,0.02,0.12,0.01,0.17
12462,Space Hulk,PSV,2015,Strategy,0.0,0.01,0.0,0.0,0.01
12463,Space Hulk: Vengeance of the Blood Angels,PS,1995,Shooter,0.04,0.03,0.0,0.0,0.07
12464,Space Invaders,GBA,2002,Shooter,0.08,0.03,0.0,0.0,0.11
12465,Space Invaders,N64,1999,Shooter,0.13,0.03,0.0,0.0,0.16
12466,Space Invaders,SNES,1994,Shooter,0.0,0.0,0.46,0.0,0.46
12467,Space Invaders Extreme,DS,2008,Shooter,0.12,0.01,0.01,0.01,0.15000000000000002
12468,Space Invaders Extreme,PSP,2008,Shooter,0.06,0.01,0.01,0.01,0.08999999999999998
12469,Space Invaders Extreme 2,DS,2009,Shooter,0.17,0.01,0.0,0.01,0.19000000000000003
12470,Space Invaders Revolution,DS,2005,Shooter,0.01,0.0,0.0,0.0,0.01
12471,Space Jam,PS,1996,Sports,0.51,0.35,0.0,0.06,0.9199999999999999
12472,Space Raiders,GC,2003,Shooter,0.01,0.0,0.0,0.0,0.01
12473,Space Station Silicon Valley,N64,1997,Adventure,0.12,0.03,0.0,0.0,0.15
12474,Space Venus starring Morning Musume,PS2,2001,Misc,0.0,0.0,0.14,0.0,0.14
12475,Spanish for Everyone!,DS,2007,Puzzle,0.02,0.0,0.0,0.0,0.02
12476,Spartan: Total Warrior,GC,2005,Action,0.05,0.01,0.0,0.0,0.060000000000000005
12477,Spartan: Total Warrior,PS2,2005,Action,0.11,0.09,0.0,0.03,0.23
12478,Spartan: Total Warrior,XB,2005,Action,0.1,0.03,0.0,0.0,0.13
12479,Spawn the Eternal,PS,1997,Action,0.14,0.09,0.0,0.02,0.25
12480,Spawn: Armageddon,GC,2003,Action,0.05,0.01,0.0,0.0,0.060000000000000005
12481,Spawn: Armageddon,PS2,2003,Action,0.22,0.17,0.0,0.06,0.45
12482,Spawn: Armageddon,XB,2003,Action,0.13,0.04,0.0,0.01,0.18000000000000002
12483,Spec Ops: Airborne Commando,PS,2002,Shooter,1.54,0.46,0.0,0.08,2.08
12484,Spec Ops: Covert Assault,PS,2001,Shooter,0.24,0.16,0.0,0.03,0.43000000000000005
12485,Spec Ops: Ranger Elite,PS,2001,Shooter,0.49,0.33,0.0,0.06,0.8800000000000001
12486,Spec Ops: The Line,PC,2012,Shooter,0.11,0.09,0.0,0.03,0.23
12487,Spec Ops: The Line,PS3,2012,Shooter,0.19,0.25,0.04,0.09,0.57
12488,Spec Ops: The Line,X360,2012,Shooter,0.21,0.19,0.0,0.04,0.44
12489,Special Forces: Nemesis Strike,XB,2005,Shooter,0.03,0.01,0.0,0.0,0.04
12490,Spectral Force 3,X360,2006,Role-Playing,0.08,0.0,0.0,0.01,0.09
12491,Spectral Force Genesis,DS,2008,Role-Playing,0.08,0.0,0.01,0.01,0.09999999999999999
12492,Spectral Souls: Resurrection of the Ethereal Empires,PSP,2005,Role-Playing,0.03,0.0,0.0,0.0,0.03
12493,Spectrobes,DS,2007,Role-Playing,0.67,0.03,0.0,0.06,0.76
12494,Spectrobes: Beyond the Portals,DS,2008,Role-Playing,0.37,0.11,0.0,0.04,0.52
12495,Spectrobes: Origins,Wii,2009,Role-Playing,0.16,0.02,0.0,0.02,0.19999999999999998
12496,Speed,Wii,2010,Racing,0.04,0.02,0.0,0.01,0.06999999999999999
12497,Speed Kings,GC,2003,Racing,0.01,0.0,0.0,0.0,0.01
12498,Speed Kings,PS2,2003,Racing,0.05,0.04,0.0,0.01,0.09999999999999999
12499,Speed Kings,XB,2003,Racing,0.04,0.01,0.0,0.0,0.05
12500,Speed Punks,PS,1998,Racing,0.11,0.08,0.0,0.01,0.2
12501,Speed Racer,PS,1996,Racing,0.04,0.02,0.0,0.0,0.06
12502,Speed Racer: The Videogame,DS,2008,Racing,0.29,0.05,0.0,0.03,0.37
12503,Speed Racer: The Videogame,PS2,2008,Racing,0.1,0.08,0.0,0.03,0.21
12504,Speed Racer: The Videogame,Wii,2008,Racing,0.36,0.02,0.0,0.03,0.41000000000000003
12505,Speed Zone,Wii,2009,Racing,0.01,0.05,0.0,0.01,0.07
12506,Speedball 2100,PS,2000,Sports,0.1,0.07,0.0,0.01,0.18000000000000002
12507,Spelling Challenges and more!,DS,2007,Misc,0.54,0.0,0.0,0.04,0.5800000000000001
12508,Spelling Challenges and more!,PSP,2007,Misc,0.24,0.0,0.0,0.02,0.26
12509,Sphinx and the Cursed Mummy,GC,2003,Action,0.11,0.03,0.0,0.0,0.14
12510,Sphinx and the Cursed Mummy,PS2,2003,Action,0.22,0.17,0.0,0.06,0.45
12511,Sphinx and the Cursed Mummy,XB,2003,Action,0.09,0.02,0.0,0.0,0.11
12512,Spice World,PS,1998,Action,0.37,0.25,0.0,0.04,0.66
12513,Spider-Man,2600,1981,Action,0.87,0.05,0.0,0.01,0.93
12514,Spider-Man,N64,2000,Action,0.43,0.09,0.0,0.01,0.53
12515,Spider-Man,PS,2000,Action,1.7,1.25,0.02,0.16,3.1300000000000003
12516,Spider-Man 2,DS,2004,Action,0.41,0.02,0.03,0.04,0.49999999999999994
12517,Spider-Man 2,GBA,2004,Action,0.76,0.28,0.0,0.02,1.06
12518,Spider-Man 2,GC,2004,Action,0.65,0.17,0.0,0.02,0.8400000000000001
12519,Spider-Man 2,PS2,2004,Action,1.75,1.2,0.02,0.43,3.4000000000000004
12520,Spider-Man 2,PSP,2005,Action,0.35,0.21,0.0,0.14,0.7
12521,Spider-Man 2,XB,2004,Action,0.82,0.26,0.0,0.04,1.12
12522,Spider-Man 2: Enter: Electro,PS,2001,Action,0.57,0.87,0.02,0.09,1.55
12523,Spider-Man 3,DS,2007,Platform,0.41,0.02,0.0,0.04,0.47
12524,Spider-Man 3,PC,2007,Platform,0.02,0.0,0.0,0.0,0.02
12525,Spider-Man 3,PS2,2007,Platform,0.74,0.03,0.01,0.12,0.9
12526,Spider-Man 3,PS3,2007,Platform,0.26,0.29,0.02,0.12,0.6900000000000001
12527,Spider-Man 3,PSP,2007,Platform,0.01,0.23,0.0,0.06,0.30000000000000004
12528,Spider-Man 3,Wii,2007,Platform,0.42,0.02,0.0,0.04,0.48
12529,Spider-Man 3,X360,2007,Platform,0.49,0.04,0.0,0.04,0.5700000000000001
12530,Spider-Man: Battle for New York,DS,2006,Platform,0.12,0.0,0.0,0.01,0.13
12531,Spider-Man: Edge of Time,3DS,2011,Action,0.08,0.03,0.0,0.01,0.12
12532,Spider-Man: Edge of Time,DS,2011,Action,0.12,0.01,0.0,0.01,0.14
12533,Spider-Man: Edge of Time,PS3,2011,Action,0.13,0.07,0.0,0.03,0.23
12534,Spider-Man: Edge of Time,Wii,2011,Action,0.06,0.02,0.0,0.01,0.09
12535,Spider-Man: Edge of Time,X360,2011,Action,0.18,0.05,0.0,0.02,0.24999999999999997
12536,Spider-Man: Friend or Foe,DS,2007,Action,0.43,0.0,0.0,0.04,0.47
12537,Spider-Man: Friend or Foe,PC,2007,Action,0.01,0.0,0.0,0.0,0.01
12538,Spider-Man: Friend or Foe,PS2,2007,Action,0.31,0.01,0.0,0.05,0.37
12539,Spider-Man: Friend or Foe,PSP,2007,Action,0.16,0.0,0.0,0.01,0.17
12540,Spider-Man: Friend or Foe,Wii,2007,Action,0.13,0.01,0.0,0.01,0.15000000000000002
12541,Spider-Man: Friend or Foe,X360,2007,Action,0.26,0.02,0.0,0.02,0.30000000000000004
12542,Spider-Man: Mysterio's Menace,GBA,2001,Action,0.43,0.16,0.0,0.01,0.6
12543,Spider-Man: Shattered Dimensions,DS,2010,Action,0.17,0.01,0.0,0.01,0.19000000000000003
12544,Spider-Man: Shattered Dimensions,PS3,2010,Action,0.26,0.13,0.0,0.06,0.45
12545,Spider-Man: Shattered Dimensions,Wii,2010,Action,0.13,0.09,0.0,0.02,0.24
12546,Spider-Man: Shattered Dimensions,X360,2010,Action,0.24,0.09,0.0,0.03,0.36
