,Name,Platform,Year,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales
11905,Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Wu-Hen,PSP,2010,Adventure,0.0,0.0,0.03,0.0
11906,Shin Koihime Musou: Otome Taisen * Sangokushi Engi,PS3,2014,Adventure,0.0,0.0,0.01,0.0
11907,Shin Lucky * Star: Moe Drill ~Tabidachi~,DS,2007,Action,0.0,0.0,0.07,0.0
11908,Shin Megami Tensei,PS,2001,Role-Playing,0.0,0.0,0.09,0.01
11909,Shin Megami Tensei II,SNES,1994,Role-Playing,0.0,0.0,0.37,0.0
11910,Shin Megami Tensei IV,3DS,2013,Role-Playing,0.28,0.0,0.27,0.02
11911,Shin Megami Tensei IV: Final,3DS,2016,Role-Playing,0.03,0.0,0.14,0.0
11912,Shin Megami Tensei NINE,XB,2002,Role-Playing,0.0,0.0,0.05,0.0
11913,Shin Megami Tensei x Fire Emblem,WiiU,2015,Role-Playing,0.1,0.04,0.06,0.01
11914,Shin Megami Tensei: Devil Summoner,SAT,1995,Role-Playing,0.0,0.0,0.38,0.0
11915,Shin Megami Tensei: Devil Summoner - Raidou Kuzunoha vs. The Soulless Army,PS2,2006,Role-Playing,0.0,0.0,0.09,0.0
11916,Shin Megami Tensei: Devil Summoner - Soul Hackers,3DS,2012,Role-Playing,0.13,0.02,0.14,0.01
11917,Shin Megami Tensei: Devil Summoner - Soul Hackers,PS,1999,Role-Playing,0.0,0.0,0.14,0.01
11918,Shin Megami Tensei: Devil Summoner - Soul Hackers,SAT,1997,Role-Playing,0.0,0.0,0.31,0.0
11919,Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon,PS2,2008,Role-Playing,0.07,0.05,0.0,0.02
11920,Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon (JP sales),PS2,2008,Role-Playing,0.0,0.0,0.17,0.0
11921,Shin Megami Tensei: Devil Survivor,DS,2009,Role-Playing,0.14,0.0,0.12,0.01
11922,Shin Megami Tensei: Devil Survivor 2,3DS,2015,Role-Playing,0.0,0.03,0.09,0.0
11923,Shin Megami Tensei: Devil Survivor 2,DS,2011,Role-Playing,0.17,0.01,0.12,0.01
11924,Shin Megami Tensei: Devil Survivor Overclocked,3DS,2011,Role-Playing,0.28,0.01,0.06,0.02
11925,Shin Megami Tensei: Digital Devil Saga,PS2,2004,Role-Playing,0.06,0.05,0.0,0.02
11926,Shin Megami Tensei: Digital Devil Saga 2,PS2,2005,Role-Playing,0.04,0.03,0.0,0.01
11927,Shin Megami Tensei: Nocturne,PS2,2003,Role-Playing,0.07,0.05,0.25,0.02
11928,Shin Megami Tensei: Persona,PSP,2009,Role-Playing,0.08,0.0,0.13,0.01
11929,Shin Megami Tensei: Persona 2: Innocent Sin,PSP,2011,Role-Playing,0.13,0.03,0.11,0.03
11930,Shin Megami Tensei: Persona 3,PS2,2006,Role-Playing,0.22,0.03,0.0,0.2
11931,Shin Megami Tensei: Persona 3 (jp sales),PS2,2006,Role-Playing,0.0,0.0,0.21,0.0
11932,Shin Megami Tensei: Persona 3 FES,PS2,2007,Role-Playing,0.22,0.2,0.16,0.05
11933,Shin Megami Tensei: Persona 3 Portable,PSP,2009,Role-Playing,0.18,0.06,0.34,0.04
11934,Shin Megami Tensei: Persona 4,PS2,2008,Role-Playing,0.34,0.04,0.36,0.08
11935,Shin Megami Tensei: Strange Journey,DS,2009,Role-Playing,0.14,0.0,0.14,0.01
11936,Shin Momotarou Densetsu,SNES,1993,Role-Playing,0.0,0.0,0.32,0.0
11937,Shin Nippon Pro Wrestling: Toukon Retsuden,PS,1995,Fighting,0.0,0.0,0.3,0.02
11938,Shin Nippon Pro Wrestling: Toukon Retsuden 2,PS,1996,Fighting,0.0,0.0,0.26,0.02
11939,Shin Nippon Pro Wrestling: Toukon Retsuden 3,PS,1998,Fighting,0.0,0.0,0.21,0.01
11940,Shin Sangoku Musou 4 Special,X360,2005,Action,0.0,0.0,0.01,0.0
11941,Shin Sangoku Musou 5 Empires,PSP,2010,Action,0.0,0.0,0.05,0.0
11942,Shin Sangoku Musou 5 Special,PSP,2009,Action,0.0,0.0,0.05,0.0
11943,Shin Sangoku Musou 6 Special,PSP,2011,Action,0.0,0.0,0.11,0.0
11944,Shin Sangoku Musou Online: Kamishou Ranbu,PS3,2010,Action,0.0,0.0,0.03,0.0
11945,Shin Sangoku Musou Online: Souten Ranbu,PS3,2010,Action,0.0,0.0,0.02,0.0
11946,Shin Sangoku Musou: Multi Raid 2,PSP,2010,Action,0.0,0.0,0.11,0.0
11947,Shin Super Robot Taisen,PS,1996,Role-Playing,0.0,0.0,0.52,0.04
11948,Shin Super Robot Taisen Special Disk,PS,1997,Strategy,0.0,0.0,0.3,0.02
11949,Shinigami to Shoujo,PSP,2011,Adventure,0.0,0.0,0.01,0.0
11950,Shining Ark,PSP,2013,Role-Playing,0.0,0.0,0.11,0.0
11951,Shining Blade,PSP,2012,Role-Playing,0.0,0.0,0.2,0.0
11952,Shining Force CD,SCD,1994,Strategy,0.0,0.0,0.14,0.0
11953,Shining Force EXA,PS2,2007,Role-Playing,0.0,0.0,0.1,0.0
11954,Shining Force Feather,DS,2009,Strategy,0.0,0.0,0.06,0.0
11955,Shining Force II,GEN,1993,Strategy,0.0,0.0,0.19,0.0
11956,Shining Force III,SAT,1997,Strategy,0.0,0.0,0.13,0.0
11957,Shining Force III: Scenario 2,SAT,1998,Strategy,0.0,0.0,0.05,0.0
11958,Shining Force NEO,PS2,2005,Role-Playing,0.06,0.04,0.0,0.01
11959,Shining Force: Resurrection of the Dark Dragon,GBA,2004,Role-Playing,0.06,0.02,0.0,0.0
11960,Shining Hearts,PSP,2010,Role-Playing,0.0,0.0,0.2,0.0
11961,Shining Resonance,PS3,2014,Role-Playing,0.0,0.0,0.14,0.0
11962,Shining Soul,GBA,2002,Role-Playing,0.03,0.01,0.09,0.0
11963,Shining Soul II,GBA,2003,Role-Playing,0.06,0.02,0.0,0.0
11964,Shining Stars,DS,2008,Action,0.03,0.0,0.0,0.0
11965,Shining Tears,PS2,2004,Role-Playing,0.05,0.04,0.0,0.01
11966,Shining Wind,PS2,2007,Role-Playing,0.0,0.0,0.13,0.0
11967,Shinken de Watashi ni Koi Shinasai! R,PS3,2012,Action,0.0,0.0,0.02,0.0
11968,Shinkyoku Soukai Polyphonica,PS2,2007,Adventure,0.0,0.0,0.02,0.0
11969,Shinobi,3DS,2011,Platform,0.14,0.07,0.0,0.02
11970,Shinobi,PS2,2002,Platform,0.36,0.28,0.22,0.09
11971,Shinobi Koutsutsu,PSP,2014,Adventure,0.0,0.0,0.01,0.0
11972,"Shinobi, Koi Utsutsu: Setsugetsuka Koi Emaki",PSV,2015,Action,0.0,0.0,0.01,0.0
11973,Shinobido 2: Tales of the Ninja,PSV,2011,Action,0.06,0.05,0.02,0.03
11974,Shinseiki Evangelion 2: Tsukurareshi Sekai - Another Cases,PSP,2006,Adventure,0.0,0.0,0.05,0.0
11975,Shinseiki Evangelion Ayanami Ikusei Keikaku DS with Asuka Hokan Keikaku,DS,2008,Simulation,0.0,0.0,0.03,0.0
11976,Shinseiki Evangelion- Eva: Yukai na Nakama Tachi,PS,1998,Misc,0.0,0.0,0.05,0.0
11977,Shinseiki Evangelion: Battle Orchestra,PS2,2007,Fighting,0.0,0.0,0.02,0.0
11978,Shinseiki Evangelion: Battle Orchestra Portable,PSP,2009,Fighting,0.0,0.0,0.01,0.0
11979,Shinseiki Evangelion: Koutetsu no Girlfriend,PS,1998,Adventure,0.0,0.0,0.11,0.01
11980,Shinseiki Evangelion: Koutetsu no Girlfriend,SAT,1998,Adventure,0.0,0.0,0.11,0.0
11981,Shinseiki Evangelion: Koutetsu no Girlfriend 2nd Portable,PSP,2009,Adventure,0.0,0.0,0.01,0.0
11982,Shinseiki Evangelion: Koutetsu no Girlfriend Tokubetsu-Hen Portable,PSP,2009,Adventure,0.0,0.0,0.01,0.0
11983,Shinseiki GPX Cyber Formula: Road To The INFINITY 4,PS2,2007,Racing,0.0,0.0,0.02,0.0
11984,Ship Simulator 2008,PC,2007,Simulation,0.0,0.01,0.0,0.0
11985,Ship Simulator Extremes,PC,2010,Simulation,0.0,0.04,0.0,0.01
11986,Shippuu Mahou Daisakusen: Kingdom-Grandprix,SAT,1996,Shooter,0.0,0.0,0.02,0.0
11987,Shirahana no Ori: Hiiro no Kakera 4 - Shiki no Uta,PSP,2013,Adventure,0.0,0.0,0.01,0.0
11988,Shiratsuyu no Kai,PSP,2013,Adventure,0.0,0.0,0.02,0.0
11989,Shiren the Wanderer,Wii,2008,Role-Playing,0.08,0.0,0.11,0.01
11990,Shiren the Wanderer 4 - God's Eye and the Demon's Navel,DS,2010,Role-Playing,0.0,0.0,0.13,0.0
11991,Shiren the Wanderer 4 - God's Eye and the Demon's Navel,PSP,2012,Role-Playing,0.0,0.0,0.04,0.0
11992,Shiren the Wanderer 5 Plus: Fortune Tower and the Dice of Fate,PSV,2015,Action,0.01,0.0,0.04,0.0
11993,Shirogane no Soleil: Contract to the Future - Mirai e no Keiyaku,PS2,2008,Adventure,0.0,0.0,0.01,0.0
11994,Shitsuji ga Aruji o Erabu Toki,PSV,2016,Adventure,0.0,0.0,0.01,0.0
11995,Shockwave Assault,PS,1995,Simulation,0.05,0.04,0.0,0.01
11996,Shonen Jump's One Piece: Grand Adventure,GC,2006,Fighting,0.03,0.01,0.0,0.0
11997,Shonen Jump's One Piece: Grand Adventure,PS2,2005,Fighting,0.01,0.01,0.0,0.0
11998,Shonen Jump's One Piece: Grand Battle,GC,2005,Fighting,0.05,0.01,0.0,0.0
11999,Shonen Jump's One Piece: Grand Battle,PS2,2005,Fighting,0.07,0.05,0.0,0.02
12000,Shonen Jump's One Piece: Pirates Carnival,GC,2005,Misc,0.06,0.02,0.0,0.0
12001,Shonen Jump's Shaman King: Legacy of the Spirits - Soaring Hawk/Sprinting Wolf,GBA,2005,Action,0.04,0.02,0.0,0.0
12002,Shonen Jump's Shaman King: Master of Spirits,GBA,2004,Role-Playing,0.1,0.04,0.0,0.0
12003,Shonen Jump's Shaman King: Master of Spirits 2,GBA,2005,Role-Playing,0.01,0.01,0.0,0.0
12004,Shooter: Starfighter Sanvein,PS,2000,Shooter,0.01,0.01,0.0,0.0
12005,Short Track Racing: Trading Paint,PS2,2009,Racing,0.02,0.02,0.0,0.01
12006,"Shounen Onmyouji: Tsubasa Yoima, Ten e Kaere",PS2,2007,Adventure,0.0,0.0,0.02,0.0
12007,Shounen Sunday x Shounen Magazine: Nettou! Dream Nine,DS,2009,Sports,0.0,0.0,0.07,0.0
12008,Shovel Knight,3DS,2015,Platform,0.07,0.04,0.01,0.01
12009,Shovel Knight,PS4,2015,Platform,0.03,0.03,0.0,0.01
12010,Shovel Knight,WiiU,2015,Platform,0.06,0.04,0.0,0.01
12011,Showdown: Legends of Wrestling,PS2,2004,Fighting,0.15,0.11,0.0,0.04
12012,Showdown: Legends of Wrestling,XB,2004,Fighting,0.09,0.03,0.0,0.0
12013,Showtime Championship Boxing,DS,2007,Fighting,0.06,0.0,0.0,0.0
12014,Showtime Championship Boxing,Wii,2007,Fighting,0.06,0.0,0.0,0.01
12015,Shox,PS2,2002,Racing,0.05,0.04,0.0,0.01
12016,Shrek,XB,2001,Platform,0.25,0.1,0.0,0.01
12017,Shrek / Shark Tale Game Boy Advance Video,GBA,2006,Misc,0.01,0.0,0.0,0.0
12018,Shrek / Shrek 2 2-in-1 Gameboy Advance Video,GBA,2007,Misc,0.87,0.32,0.0,0.02
12019,Shrek 2,GC,2004,Platform,0.73,0.26,0.01,0.03
12020,Shrek 2,PS2,2004,Platform,1.12,0.69,0.03,0.02
12021,Shrek 2,XB,2004,Platform,0.4,0.13,0.0,0.02
12022,Shrek 2 and Shark Tale 2-in-1 Pack,GBA,2005,Misc,0.1,0.04,0.0,0.0
12023,Shrek 2: Beg for Mercy,GBA,2004,Adventure,0.42,0.15,0.0,0.01
12024,Shrek Extra Large,GC,2002,Platform,0.13,0.03,0.0,0.0
12025,Shrek Smash n' Crash Racing,GC,2006,Racing,0.1,0.03,0.0,0.0
12026,Shrek Smash n' Crash Racing,PSP,2006,Racing,0.08,0.0,0.0,0.01
12027,Shrek Super Party,GC,2003,Misc,0.04,0.01,0.0,0.0
12028,Shrek Super Party,PS2,2002,Misc,0.14,0.11,0.0,0.04
12029,Shrek Super Party,XB,2002,Misc,0.1,0.03,0.0,0.0
12030,Shrek SuperSlam,DS,2005,Action,0.17,0.0,0.0,0.01
12031,Shrek SuperSlam,GBA,2005,Action,0.24,0.09,0.0,0.01
12032,Shrek SuperSlam,GC,2005,Action,0.17,0.04,0.0,0.01
12033,Shrek SuperSlam,PS2,2005,Action,0.24,0.19,0.0,0.06
12034,Shrek SuperSlam,XB,2005,Action,0.07,0.02,0.0,0.0
12035,Shrek Swamp Kart Speedway,GBA,2002,Racing,0.22,0.08,0.0,0.01
12036,Shrek the Third,PS2,2007,Action,0.4,0.02,0.0,0.07
12037,Shrek the Third,PSP,2007,Action,0.08,0.15,0.0,0.09
12038,Shrek the Third,Wii,2007,Action,0.26,0.01,0.0,0.02
12039,Shrek the Third,X360,2007,Action,0.54,0.1,0.0,0.06
12040,Shrek's Carnival Craze Party Games,DS,2008,Misc,0.22,0.0,0.0,0.02
12041,Shrek's Carnival Craze Party Games,PS2,2008,Misc,0.03,0.03,0.0,0.01
12042,Shrek's Carnival Craze Party Games,Wii,2008,Misc,0.28,0.0,0.0,0.02
12043,Shrek: Forever After,DS,2010,Platform,0.19,0.1,0.0,0.03
12044,Shrek: Forever After,PS3,2010,Platform,0.16,0.02,0.0,0.02
12045,Shrek: Forever After,Wii,2010,Platform,0.19,0.09,0.0,0.03
12046,Shrek: Forever After,X360,2010,Platform,0.09,0.0,0.0,0.01
12047,Shrek: Hassle at the Castle,GBA,2002,Action,0.47,0.17,0.0,0.01
12048,Shrek: Ogres & Dronkeys,DS,2007,Simulation,0.26,0.0,0.0,0.02
12049,Shrek: Reekin' Havoc,GBA,2003,Platform,0.15,0.06,0.0,0.0
12050,Shugo Chara! 3-tsu no Tamagoto Koisuru Joker,DS,2008,Action,0.0,0.0,0.05,0.0
12051,Shugo Chara! Amunonijiro Chara Change,DS,2008,Action,0.0,0.0,0.03,0.0
12052,Shukufuku no Campanella Portable,PSP,2010,Adventure,0.0,0.0,0.04,0.0
12053,Shutsugeki! Otometachi no Senjou 2: Ikusabana no Kizuna,PSP,2011,Strategy,0.0,0.0,0.01,0.0
12054,Shutter Island,PC,2009,Adventure,0.0,0.17,0.0,0.03
12055,Sid Meier's Civilization IV,PC,2005,Strategy,0.02,0.12,0.0,0.03
12056,Sid Meier's Civilization Revolution,DS,2008,Strategy,0.38,0.03,0.02,0.04
12057,Sid Meier's Civilization Revolution,PS3,2008,Strategy,0.49,0.19,0.01,0.1
12058,Sid Meier's Civilization Revolution,X360,2008,Strategy,0.58,0.17,0.0,0.07
12059,Sid Meier's Civilization Revolution 2+,PSV,2015,Strategy,0.0,0.0,0.02,0.0
12060,Sid Meier's Civilization V,PC,2010,Strategy,0.98,0.52,0.0,0.19
12061,Sid Meier's Civilization: Beyond Earth,PC,2014,Strategy,0.11,0.22,0.0,0.03
12062,Sid Meier's Pirates!,PSP,2007,Strategy,0.16,0.01,0.0,0.02
12063,Sid Meier's Pirates!,Wii,2010,Strategy,0.13,0.02,0.0,0.01
12064,Sid Meier's Pirates!,XB,2005,Strategy,0.11,0.03,0.0,0.01
12065,Sid Meier's Railroads!,PC,2006,Simulation,0.01,0.03,0.0,0.01
12066,Sidewinder Max,PS2,2000,Simulation,0.0,0.0,0.09,0.0
12067,Sigma Harmonics,DS,2008,Role-Playing,0.0,0.0,0.07,0.0
12068,Sigma Star Saga,GBA,2005,Role-Playing,0.04,0.01,0.0,0.0
12069,Silent Bomber,PS,1999,Action,0.01,0.01,0.0,0.0
12070,Silent Hill,PS,1999,Action,0.71,0.48,0.3,0.1
12071,Silent Hill 2,PS2,2001,Action,0.62,0.49,0.0,0.16
12072,Silent Hill 2: Restless Dreams,XB,2001,Action,0.21,0.06,0.0,0.01
12073,Silent Hill 3,PS2,2003,Action,0.35,0.27,0.0,0.09
12074,Silent Hill 4: The Room,PS2,2004,Action,0.25,0.19,0.0,0.06
12075,Silent Hill 4: The Room,XB,2004,Action,0.14,0.04,0.0,0.01
12076,Silent Hill HD Collection,PS3,2012,Action,0.15,0.11,0.03,0.05
12077,Silent Hill HD Collection,X360,2012,Action,0.11,0.06,0.01,0.02
12078,Silent Hill: Book of Memories,PSV,2012,Action,0.13,0.06,0.0,0.04
12079,Silent Hill: Downpour,PS3,2012,Action,0.21,0.16,0.04,0.06
12080,Silent Hill: Downpour,X360,2012,Action,0.22,0.08,0.0,0.03
12081,Silent Hill: Origins,PS2,2008,Action,0.03,0.03,0.0,0.01
12082,Silent Hill: Origins,PSP,2007,Action,0.22,0.16,0.04,0.1
12083,Silent Hill: Shattered Memories,PS2,2010,Action,0.13,0.22,0.01,0.23
12084,Silent Hill: Shattered Memories,PSP,2010,Action,0.09,0.13,0.01,0.08
12085,Silent Hill: Shattered Memories,Wii,2009,Action,0.23,0.19,0.01,0.05
12086,Silent Hunter 5: Battle of the Atlantic,PC,2010,Simulation,0.0,0.21,0.0,0.05
12087,Silent Hunter III,PC,2005,Simulation,0.0,0.07,0.0,0.01
12088,Silent Hunter: Wolves of the Pacific,PC,2007,Simulation,0.0,0.04,0.0,0.01
12089,Silent Scope,GBA,2002,Shooter,0.02,0.01,0.0,0.0
12090,Silent Scope,PS2,2000,Shooter,0.19,0.15,0.0,0.05
12091,Silent Scope 2: Dark Silhouette,PS2,2001,Shooter,0.09,0.07,0.0,0.02
12092,Silent Scope 3,PS2,2002,Shooter,0.08,0.06,0.0,0.02
12093,Silent Scope Complete,XB,2004,Shooter,0.07,0.02,0.0,0.0
12094,Silhouette Mirage,PS,1998,Platform,0.03,0.02,0.0,0.0
12095,Silly Bandz: Play The Craze,DS,2010,Puzzle,0.1,0.0,0.0,0.01
12096,Silpheed: The Lost Planet,PS2,2000,Shooter,0.03,0.03,0.0,0.01
12097,Silverlicious,DS,2012,Action,0.03,0.0,0.0,0.0
12098,Sim Theme Park,PC,1998,Strategy,2.04,0.04,0.0,0.0
12099,Sim Theme Park,PS,1999,Strategy,0.35,0.24,0.0,0.04
12100,SimAnimals,DS,2009,Simulation,0.26,0.21,0.0,0.06
12101,SimAnimals,Wii,2009,Simulation,0.15,0.14,0.0,0.03
12102,SimAnimals Africa,DS,2009,Simulation,0.08,0.02,0.0,0.01
12103,SimAnimals Africa,Wii,2009,Simulation,0.1,0.01,0.0,0.01
12104,SimCity,PC,1988,Simulation,0.0,0.02,0.0,0.01
12105,SimCity,SNES,1991,Simulation,0.93,0.27,0.75,0.04
12106,SimCity (2013),PC,2013,Simulation,0.48,0.77,0.0,0.19
12107,SimCity 2000,GBA,2003,Simulation,0.08,0.03,0.0,0.0
12108,SimCity 2000,PC,1992,Simulation,1.2,0.84,0.0,0.1
12109,SimCity 2000,PS,1996,Simulation,0.68,0.46,0.0,0.08
12110,SimCity 2000,SAT,1994,Simulation,0.0,0.0,0.28,0.0
12111,SimCity 2000,SNES,1995,Simulation,0.0,0.0,0.49,0.0
12112,SimCity 4: Deluxe Edition,PC,2003,Simulation,0.0,0.06,0.0,0.01
12113,SimCity Creator,DS,2008,Simulation,0.3,0.03,0.0,0.03
12114,SimCity Creator,Wii,2008,Simulation,0.37,0.03,0.04,0.04
12115,SimCity Creator (JP sales),DS,2008,Simulation,0.0,0.0,0.18,0.0
12116,SimCity DS,DS,2007,Simulation,0.33,0.03,0.21,0.03
12117,SimCity Societies,PC,2007,Simulation,0.0,0.02,0.0,0.0
12118,SimEarth: The Living Planet,SNES,1991,Simulation,0.0,0.0,0.16,0.0
12119,Simple 1500 Series Vol. 1: The Mahjong,PS,1998,Misc,0.0,0.0,0.99,0.07
12120,Simple 1500 Series Vol. 73: The Invaders ~Space Invaders 1500~,PS,2001,Shooter,0.31,0.21,0.0,0.04
12121,Simple 2000 Series Vol. 105: The Maid Fuku to Kikanjuu,PS2,2006,Action,0.0,0.0,0.02,0.0
12122,Simple 2000 Series Vol. 120: The Saigo no Nippon Tsuwamono,PS2,2007,Strategy,0.0,0.0,0.01,0.0
12123,"Simple 2500 Series Portable!! Vol. 12: The Hohei 2: Senyuu yo, Sakini Ike",PSP,2009,Action,0.0,0.0,0.02,0.0
12124,Simple DS Series Vol. 14: The Jidousha Kyoushuujo DS,DS,2007,Misc,0.0,0.0,0.01,0.0
12125,Simple DS Series Vol. 15: The Kanshikikan 2 - Aratanaru 8-tsu no Jiken wo Touch seyo,DS,2007,Adventure,0.0,0.0,0.04,0.0
12126,Simple DS Series Vol. 41: The Bakudan Shori-Han,DS,2008,Action,0.0,0.0,0.01,0.0
12127,Simple DS Series Vol. 42: The Haioku Byoutou,DS,2008,Adventure,0.0,0.0,0.02,0.0
12128,Simple DS Series Vol. 8: The Kanshikikan - Kinkyuu Shutsudou!! Jiken Genba wo Touch Seyo,DS,2006,Adventure,0.0,0.0,0.03,0.0
12129,Simpsons Wrestling,PS,2001,Fighting,0.23,1.16,0.0,0.11
12130,Sin and Punishment,N64,2000,Shooter,0.0,0.0,0.13,0.0
12131,Sin and Punishment: Star Successor,Wii,2009,Shooter,0.2,0.14,0.06,0.04
12132,Sing Party,WiiU,2012,Misc,0.13,0.12,0.0,0.02
12133,Sing4: The Hits Edition,Wii,2011,Misc,0.18,0.0,0.0,0.01
12134,SingStar,PS2,2004,Misc,0.0,1.37,0.0,0.49
12135,SingStar,PS3,2007,Misc,0.45,0.58,0.0,0.13
12136,SingStar '80s,PS2,2005,Misc,0.27,0.02,0.0,1.02
12137,SingStar '90s,PS2,2007,Misc,0.1,0.59,0.0,0.18
12138,SingStar Abba,PS2,2008,Misc,0.23,0.04,0.0,1.09
12139,SingStar Abba,PS3,2008,Misc,0.27,0.51,0.0,0.17
12140,SingStar Amped,PS2,2007,Misc,0.23,0.18,0.0,0.06
12141,SingStar Anthems,PS2,2006,Misc,0.0,0.68,0.0,0.2
12142,SingStar Apres-Ski Party 2,PS3,2010,Misc,0.0,0.07,0.0,0.02
12143,SingStar Chartbreaker,PS3,2009,Misc,0.0,0.02,0.0,0.01
12144,SingStar Country,PS2,2008,Misc,0.14,0.11,0.0,0.04
12145,SingStar Dance,PS3,2010,Misc,0.09,0.32,0.0,0.12
12146,SingStar Fussballhits,PS3,2010,Misc,0.0,0.02,0.0,0.01
12147,SingStar Guitar,PS3,2010,Misc,0.0,0.08,0.0,0.02
12148,SingStar Latino,PS2,2007,Misc,0.07,0.05,0.0,0.02
12149,SingStar Latino,PS3,2009,Misc,0.11,0.0,0.0,0.01
12150,SingStar Legends,PS2,2006,Misc,0.12,0.75,0.0,0.23
12151,SingStar Mallorca Party,PS3,2009,Misc,0.0,0.04,0.0,0.02
12152,SingStar Motown,PS2,2009,Misc,0.0,0.06,0.0,0.38
12153,SingStar Motown,PS3,2009,Misc,0.0,0.16,0.0,0.02
12154,SingStar Party,PS2,2004,Misc,0.0,1.04,0.0,0.31
12155,SingStar Pop,PS2,2007,Misc,0.04,1.08,0.0,0.32
12156,SingStar Pop Edition,PS3,2009,Misc,0.0,0.19,0.0,0.05
12157,SingStar Pop Hits,PS2,2007,Misc,0.0,0.5,0.0,0.15
12158,SingStar Pop Vol.2,PS2,2008,Misc,0.09,0.07,0.0,0.02
12159,SingStar Queen,PS2,2009,Misc,0.08,0.12,0.0,0.44
12160,SingStar Queen,PS3,2009,Misc,0.11,0.26,0.0,0.08
12161,SingStar R&B,PS2,2007,Misc,0.0,0.05,0.0,0.6
12162,SingStar Rocks!,PS2,2006,Misc,0.0,0.84,0.0,0.25
12163,SingStar Summer Party,PS2,2008,Misc,0.0,0.06,0.0,0.48
12164,SingStar Take That,PS2,2009,Misc,0.0,0.06,0.0,0.39
12165,SingStar Take That,PS3,2009,Misc,0.0,0.3,0.0,0.03
12166,SingStar Vol. 2,PS3,2008,Misc,0.29,0.4,0.0,0.13
12167,SingStar Vol. 3,PS3,2008,Misc,0.0,0.11,0.0,0.03
12168,SingStar: Back to the 80s,PS3,2011,Misc,0.0,0.16,0.0,0.05
12169,SingStar: Made In Germany,PS3,2009,Misc,0.0,0.07,0.0,0.02
12170,Singstar: Ultimate Party,PS3,2014,Misc,0.0,0.12,0.0,0.02
12171,Singstar: Ultimate Party,PS4,2014,Misc,0.0,0.16,0.0,0.03
12172,Singularity,PC,2010,Shooter,0.0,0.04,0.0,0.01
12173,Sins of a Solar Empire,PC,2008,Strategy,0.0,0.02,0.0,0.01
12174,Sins of a Solar Empire: Trinity,PC,2010,Strategy,0.0,0.03,0.0,0.01
12175,Siren,PS2,2003,Adventure,0.09,0.07,0.0,0.02
12176,Siren: Blood Curse,PS3,2008,Action,0.0,0.17,0.09,0.02
12177,Sitting Ducks,GBA,2003,Platform,0.02,0.01,0.0,0.0
12178,Sitting Ducks,PS2,2003,Platform,0.03,0.02,0.0,0.01
12179,Six Flags Fun Park,DS,2008,Misc,0.17,0.0,0.0,0.01
12180,Six Flags Fun Park,Wii,2009,Misc,0.28,0.1,0.0,0.04
12181,Skate,PS3,2007,Sports,0.29,0.05,0.0,0.04
12182,Skate,X360,2007,Sports,0.62,0.04,0.0,0.06
12183,Skate 2,PS3,2009,Sports,0.46,0.26,0.01,0.12
12184,Skate 2,X360,2009,Sports,0.82,0.17,0.01,0.09
12185,Skate 3,PS3,2010,Sports,0.79,0.94,0.0,0.35
12186,Skate 3,X360,2010,Sports,1.46,0.98,0.0,0.24
12187,Skate City Heroes,Wii,2008,Sports,0.11,0.0,0.0,0.01
12188,Skate it,DS,2008,Sports,0.14,0.02,0.0,0.01
12189,Skate it,Wii,2008,Sports,0.51,0.04,0.0,0.05
12190,Skeleton Warriors,PS,1996,Platform,0.04,0.03,0.0,0.01
12191,Ski Region Simulator,PC,2011,Simulation,0.0,0.05,0.0,0.01
12192,Ski and Shoot,Wii,2008,Sports,0.04,0.04,0.0,0.01
12193,Ski-Doo Snowmobile Challenge,PS3,2009,Racing,0.1,0.0,0.0,0.01
12194,Ski-Doo Snowmobile Challenge,Wii,2009,Racing,0.08,0.0,0.0,0.01
12195,Skies of Arcadia,DC,2000,Role-Playing,0.0,0.0,0.09,0.0
12196,Skies of Arcadia Legends,GC,2002,Role-Playing,0.17,0.04,0.0,0.01
12197,SkullMonkeys,PS,1998,Platform,0.07,0.05,0.0,0.01
12198,Sky Dancers,GBA,2005,Action,0.02,0.01,0.0,0.0
12199,Sky Gunner,PS2,2001,Action,0.04,0.03,0.0,0.01
12200,Sky Odyssey,PS2,2000,Simulation,0.16,0.12,0.0,0.04
12201,Skydiving Extreme,PS,2001,Sports,0.04,0.03,0.0,0.01
12202,Skylanders Giants,3DS,2012,Action,0.12,0.01,0.0,0.01
12203,Skylanders Giants,Wii,2012,Action,1.56,0.88,0.0,0.22
12204,Skylanders Giants,WiiU,2012,Action,0.23,0.12,0.0,0.04
12205,Skylanders Giants,X360,2012,Action,0.75,0.45,0.0,0.11
12206,Skylanders SWAP Force,3DS,2013,Platform,0.1,0.12,0.0,0.02
12207,Skylanders SWAP Force,PS3,2013,Platform,0.43,0.44,0.0,0.2
12208,Skylanders SWAP Force,PS4,2013,Platform,0.2,0.12,0.0,0.05
12209,Skylanders SWAP Force,Wii,2013,Platform,1.32,0.83,0.0,0.2
12210,Skylanders SWAP Force,WiiU,2013,Platform,0.4,0.15,0.0,0.06
12211,Skylanders SWAP Force,X360,2013,Platform,0.86,0.36,0.0,0.11
12212,Skylanders SWAP Force,XOne,2013,Platform,0.22,0.06,0.0,0.02
